t_s,option,cwnd_mult,cwnd,avg_thr_mbps,avg_urtt_ms,srtt_ms,min_rtt_ms,loss_ratio,reward,kalman_rtt_ms,act_mu,act_sig,agent_id,fair_bw_mbps,active_flows,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
1.966,0,0.995,1433,0.400,20.000,20.435,20.000,0.0,1.0011,20.000,0.0001,1.0000,0,10.000,2,0.02562,0.20000,0.78973,0.71199,1.00000,0.00069,-0.04762,0.00000,0.00501,0.20435,0.20000
1.968,0,1.024,1468,0.000,0.000,20.435,20.000,0.0,0.0000,20.000,0.0020,1.0000,0,10.000,2,-0.00555,0.00000,0.78913,0.00000,1.00000,0.00070,-1.00000,0.00000,0.00000,0.20435,0.20000
1.970,0,0.977,1433,0.400,21.000,20.505,20.000,0.0,0.9080,20.000,-0.0002,1.0000,0,10.000,2,0.02442,0.21000,0.79175,0.69678,1.00000,0.00068,0.05000,0.00000,0.00501,0.20505,0.20000
1.972,0,1.023,1467,0.400,20.000,20.442,20.000,0.0,1.0011,20.000,0.0007,1.0000,0,10.000,2,-0.02384,0.20000,0.78913,0.71627,1.00000,0.00070,-0.04762,0.00000,0.00501,0.20442,0.20000
1.974,0,1.025,1504,0.400,21.000,20.512,20.000,0.0,0.9080,20.000,0.0031,1.0000,0,10.000,2,0.02442,0.21000,0.79175,0.69703,1.00000,0.00068,0.05000,0.00000,0.00501,0.20512,0.20000
1.976,0,0.993,1494,0.400,20.000,20.448,20.000,0.0,1.0011,20.000,0.0024,1.0000,0,10.000,2,0.02520,0.20000,0.79445,0.68222,1.00000,0.00066,-0.04762,0.00000,0.00501,0.20448,0.20000
1.978,0,1.008,1506,0.400,20.000,20.392,20.000,0.0,1.0011,20.000,0.0010,1.0000,0,10.000,2,-0.00731,0.20000,0.79365,0.68510,1.00000,0.00067,0.00000,0.00000,0.00501,0.20392,0.20000
1.981,0,0.995,1498,0.400,21.000,20.468,20.000,0.0,0.9080,20.000,0.0009,1.0000,0,10.000,2,0.00803,0.21000,0.79452,0.67778,1.00000,0.00066,0.05000,0.00000,0.00501,0.20468,0.20000
1.983,0,0.993,1486,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0004,1.0000,0,10.000,2,-0.00598,0.20000,0.79387,0.68439,1.00000,0.00067,-0.04762,0.00000,0.00501,0.20409,0.20000
1.985,0,1.024,1522,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0031,1.0000,0,10.000,2,-0.00735,0.21000,0.79307,0.68749,1.00000,0.00067,0.05000,0.00000,0.00501,0.20483,0.20000
1.987,0,1.016,1548,0.400,20.000,20.423,20.000,0.0,1.0011,20.000,0.0025,1.0000,0,10.000,2,0.02423,0.20000,0.79567,0.67366,1.00000,0.00066,-0.04762,0.00000,0.00501,0.20423,0.20000
1.989,0,0.982,1520,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0011,1.0000,0,10.000,2,0.01708,0.21000,0.79750,0.66039,1.00000,0.00065,0.05000,0.00000,0.00501,0.20495,0.20000
1.991,0,1.022,1554,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0045,0.9997,0,10.000,2,-0.01809,0.20000,0.79552,0.67493,1.00000,0.00066,-0.04762,0.00000,0.00501,0.20433,0.20000
1.993,0,1.019,1583,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0007,1.0000,0,10.000,2,0.02237,0.21000,0.79792,0.65817,1.00000,0.00064,0.05000,0.00000,0.00501,0.20504,0.20000
1.995,0,0.987,1562,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0013,0.9977,0,10.000,2,0.01866,0.20000,0.79993,0.64835,1.00000,0.00063,-0.04762,0.00000,0.00501,0.20441,0.20000
1.997,0,0.987,1540,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0039,0.9980,0,10.000,2,-0.01327,0.21000,0.79848,0.65505,1.00000,0.00064,0.05000,0.00000,0.00501,0.20511,0.20000
1.999,0,0.982,1510,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0019,1.0000,0,10.000,2,-0.01472,0.20000,0.79687,0.66712,1.00000,0.00065,-0.04762,0.00000,0.00501,0.20447,0.20000
2.001,0,0.981,1481,0.400,20.000,20.391,20.000,0.0,1.0011,20.000,0.0018,1.0000,0,10.000,2,-0.01884,0.20000,0.79481,0.67781,1.00000,0.00066,0.00000,0.00000,0.00501,0.20391,0.20000
2.003,0,0.987,1461,0.400,21.000,20.467,20.000,0.0,0.9080,20.000,0.0022,1.0000,0,10.000,2,-0.01987,0.21000,0.79263,0.68966,1.00000,0.00068,0.05000,0.00000,0.00501,0.20467,0.20000
2.008,0,1.024,1496,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0035,1.0000,0,10.000,2,-0.01351,0.20000,0.79115,0.70172,1.00000,0.00068,-0.04762,0.00000,0.00501,0.20409,0.20000
2.010,0,1.000,1497,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0037,1.0000,0,10.000,2,0.02466,0.21000,0.79380,0.68288,1.00000,0.00067,0.05000,0.00000,0.00501,0.20483,0.20000
2.012,0,1.023,1532,0.400,20.000,20.422,20.000,0.0,1.0011,20.000,0.0016,1.0000,0,10.000,2,0.00067,0.20000,0.79387,0.68489,1.00000,0.00067,-0.04762,0.00000,0.00501,0.20422,0.20000
2.017,0,1.023,1568,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0062,0.9983,0,10.000,2,0.02338,0.21000,0.79638,0.66727,1.00000,0.00065,0.05000,0.00000,0.00501,0.20495,0.20000
2.019,0,1.018,1597,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0015,1.0000,0,10.000,2,0.02415,0.20000,0.79897,0.65384,1.00000,0.00064,-0.04762,0.00000,0.00501,0.20433,0.20000
2.021,0,1.006,1608,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0038,0.9996,0,10.000,2,0.01848,0.21000,0.80095,0.64004,1.00000,0.00063,0.05000,0.00000,0.00501,0.20504,0.20000
2.024,0,1.000,1608,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0020,1.0000,0,10.000,2,0.00688,0.20000,0.80170,0.63787,1.00000,0.00062,-0.04762,0.00000,0.00501,0.20441,0.20000
2.026,0,0.981,1576,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0029,1.0000,0,10.000,2,-0.00124,0.21000,0.80156,0.63670,1.00000,0.00062,0.05000,0.00000,0.00501,0.20511,0.20000
2.030,0,1.006,1585,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0039,0.9979,0,10.000,2,-0.01991,0.20000,0.79938,0.65186,1.00000,0.00063,-0.04762,0.00000,0.00501,0.20447,0.20000
2.032,0,0.980,1554,0.400,20.000,20.391,20.000,0.0,1.0011,20.000,0.0042,0.9987,0,10.000,2,0.00698,0.20000,0.80014,0.64532,1.00000,0.00063,0.00000,0.00000,0.00501,0.20391,0.20000
2.034,0,1.007,1565,0.400,21.000,20.467,20.000,0.0,0.9080,20.000,0.0003,1.0000,0,10.000,2,-0.02018,0.21000,0.79792,0.65681,1.00000,0.00064,0.05000,0.00000,0.00501,0.20467,0.20000
2.036,0,0.987,1544,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0005,1.0000,0,10.000,2,0.00708,0.20000,0.79869,0.65463,1.00000,0.00064,-0.04762,0.00000,0.00501,0.20409,0.20000
2.038,0,1.003,1549,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0029,1.0000,0,10.000,2,-0.01406,0.21000,0.79715,0.66207,1.00000,0.00065,0.05000,0.00000,0.00501,0.20483,0.20000
2.040,0,0.980,1518,0.400,20.000,20.422,20.000,0.0,1.0011,20.000,0.0008,1.0000,0,10.000,2,0.00389,0.20000,0.79757,0.66190,1.00000,0.00065,-0.04762,0.00000,0.00501,0.20422,0.20000
2.042,0,0.996,1511,0.400,21.000,20.494,20.000,0.0,0.9080,20.000,0.0036,0.9994,0,10.000,2,-0.02066,0.21000,0.79531,0.67387,1.00000,0.00066,0.05000,0.00000,0.00501,0.20494,0.20000
2.044,0,0.977,1476,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0030,1.0000,0,10.000,2,-0.00396,0.20000,0.79488,0.67894,1.00000,0.00066,-0.04762,0.00000,0.00501,0.20433,0.20000
2.046,0,0.992,1463,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0047,0.9983,0,10.000,2,-0.02383,0.21000,0.79226,0.69341,1.00000,0.00068,0.05000,0.00000,0.00501,0.20504,0.20000
2.048,0,1.020,1491,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,-0.0004,1.0000,0,10.000,2,-0.00881,0.20000,0.79130,0.70200,1.00000,0.00068,-0.04762,0.00000,0.00501,0.20441,0.20000
2.050,0,0.989,1475,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0017,1.0000,0,10.000,2,0.02052,0.21000,0.79351,0.68578,1.00000,0.00067,0.05000,0.00000,0.00501,0.20511,0.20000
2.052,0,1.010,1489,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0007,1.0000,0,10.000,2,-0.01206,0.20000,0.79219,0.69652,1.00000,0.00068,-0.04762,0.00000,0.00501,0.20447,0.20000
2.054,0,1.010,1505,0.400,21.000,20.516,20.000,0.0,0.9080,20.000,0.0017,1.0000,0,10.000,2,0.01018,0.21000,0.79329,0.68736,1.00000,0.00067,0.05000,0.00000,0.00501,0.20516,0.20000
2.056,0,0.976,1469,0.400,20.000,20.451,20.000,0.0,1.0011,20.000,-0.0002,1.0000,0,10.000,2,0.01075,0.20000,0.79445,0.68235,1.00000,0.00066,-0.04762,0.00000,0.00501,0.20451,0.20000
2.058,0,0.980,1438,0.400,20.000,20.395,20.000,0.0,1.0011,20.000,0.0015,1.0000,0,10.000,2,-0.02458,0.20000,0.79175,0.69735,1.00000,0.00068,0.00000,0.00000,0.00501,0.20395,0.20000
2.060,0,0.981,1410,0.400,21.000,20.471,20.000,0.0,0.9080,20.000,0.0038,1.0000,0,10.000,2,-0.02044,0.21000,0.78951,0.70994,1.00000,0.00070,0.05000,0.00000,0.00501,0.20471,0.20000
2.062,0,0.979,1379,0.400,20.000,20.412,20.000,0.0,21.0011,20.000,0.0025,1.0000,0,10.000,2,-0.02017,0.20000,0.78730,0.72724,1.00000,0.00071,-0.04762,0.00000,0.00501,0.20412,0.20000
2.065,0,0.976,1345,0.400,21.000,20.485,20.000,0.0,0.9080,20.000,0.0040,0.9996,0,10.000,2,-0.02200,0.21000,0.78488,0.74146,1.00000,0.00073,0.05000,0.00000,0.00501,0.20485,0.20000
2.066,0,1.023,1375,0.400,20.000,20.425,20.000,0.0,1.0011,20.000,0.0040,1.0000,0,10.000,2,-0.02467,0.20000,0.78217,0.76296,1.00000,0.00074,-0.04762,0.00000,0.00501,0.20425,0.20000
2.068,0,0.999,1374,0.000,0.000,20.425,20.000,0.0,0.0000,20.000,0.0013,1.0000,0,10.000,2,0.02307,0.00000,0.78465,0.00000,1.00000,0.00073,-1.00000,0.00000,0.00000,0.20425,0.20000
2.070,0,0.986,1354,0.400,21.000,20.497,20.000,0.0,0.9080,20.000,0.0044,0.9984,0,10.000,2,-0.00145,0.21000,0.78449,0.74463,1.00000,0.00073,0.05000,0.00000,0.00501,0.20497,0.20000
2.072,0,1.006,1362,0.400,20.000,20.434,20.000,0.0,1.0011,20.000,0.0000,1.0000,0,10.000,2,-0.01457,0.20000,0.78290,0.75830,1.00000,0.00074,-0.04762,0.00000,0.00501,0.20434,0.20000
2.074,0,1.001,1365,0.400,21.000,20.505,20.000,0.0,0.9080,20.000,0.0013,1.0000,0,10.000,2,0.00739,0.21000,0.78370,0.75045,1.00000,0.00073,0.05000,0.00000,0.00501,0.20505,0.20000
2.076,0,0.989,1349,0.400,20.000,20.442,20.000,0.0,1.0011,20.000,0.0031,1.0000,0,10.000,2,0.00147,0.20000,0.78385,0.75195,1.00000,0.00073,-0.04762,0.00000,0.00501,0.20442,0.20000
2.078,0,1.018,1374,0.400,21.000,20.512,20.000,0.0,0.9080,20.000,0.0033,1.0000,0,10.000,2,-0.01172,0.21000,0.78257,0.75852,1.00000,0.00074,0.05000,0.00000,0.00501,0.20512,0.20000
2.080,0,1.010,1389,0.400,20.000,20.448,20.000,0.0,1.0011,20.000,0.0017,1.0000,0,10.000,2,0.01927,0.20000,0.78465,0.74672,1.00000,0.00073,-0.04762,0.00000,0.00501,0.20448,0.20000
2.082,0,0.980,1361,0.400,20.000,20.392,20.000,0.0,1.0011,20.000,0.0000,1.0000,0,10.000,2,0.01018,0.20000,0.78575,0.73689,1.00000,0.00072,0.00000,0.00000,0.00501,0.20392,0.20000
2.083,0,1.019,1387,0.400,21.000,20.468,20.000,0.0,0.9080,20.000,0.0015,1.0000,0,10.000,2,-0.02016,0.21000,0.78354,0.74999,1.00000,0.00073,0.05000,0.00000,0.00501,0.20468,0.20000
2.085,0,1.010,1401,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0035,1.0000,0,10.000,2,0.01910,0.20000,0.78559,0.73867,1.00000,0.00072,-0.04762,0.00000,0.00501,0.20409,0.20000
2.086,0,1.004,1407,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0044,0.9994,0,10.000,2,0.01081,0.21000,0.78676,0.72868,1.00000,0.00071,0.05000,0.00000,0.00501,0.20483,0.20000
2.088,0,1.015,1429,0.400,20.000,20.423,20.000,0.0,1.0011,20.000,0.0048,0.9982,0,10.000,2,0.00357,0.20000,0.78714,0.72872,1.00000,0.00071,-0.04762,0.00000,0.00501,0.20423,0.20000
2.090,0,1.008,1442,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0018,1.0000,0,10.000,2,0.01635,0.21000,0.78890,0.71488,1.00000,0.00070,0.05000,0.00000,0.00501,0.20495,0.20000
2.092,0,1.023,1476,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,-0.0006,1.0000,0,10.000,2,0.00839,0.20000,0.78981,0.71144,1.00000,0.00069,-0.04762,0.00000,0.00501,0.20433,0.20000
2.094,0,0.999,1476,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,-0.0008,1.0000,0,10.000,2,0.02427,0.21000,0.79241,0.69248,1.00000,0.00068,0.05000,0.00000,0.00501,0.20504,0.20000
2.097,0,0.989,1459,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0021,1.0000,0,10.000,2,-0.00068,0.20000,0.79234,0.69536,1.00000,0.00068,-0.04762,0.00000,0.00501,0.20441,0.20000
2.099,0,1.010,1473,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0005,1.0000,0,10.000,2,-0.01152,0.21000,0.79108,0.70130,1.00000,0.00069,0.05000,0.00000,0.00501,0.20511,0.20000
2.101,0,1.019,1502,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0012,0.9998,0,10.000,2,0.00960,0.20000,0.79212,0.69701,1.00000,0.00068,-0.04762,0.00000,0.00501,0.20447,0.20000
2.103,0,1.019,1531,0.400,20.000,20.391,20.000,0.0,1.0011,20.000,0.0028,0.9994,0,10.000,2,0.02037,0.20000,0.79430,0.68097,1.00000,0.00067,0.00000,0.00000,0.00501,0.20391,0.20000
2.105,0,1.007,1542,0.400,21.000,20.467,20.000,0.0,0.9080,20.000,0.0018,1.0000,0,10.000,2,0.01929,0.21000,0.79638,0.66625,1.00000,0.00065,0.05000,0.00000,0.00501,0.20467,0.20000
2.107,0,1.003,1547,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0029,1.0000,0,10.000,2,0.00653,0.20000,0.79708,0.66440,1.00000,0.00065,-0.04762,0.00000,0.00501,0.20409,0.20000
2.109,0,0.986,1527,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,-0.0001,1.0000,0,10.000,2,0.00389,0.21000,0.79750,0.65994,1.00000,0.00065,0.05000,0.00000,0.00501,0.20483,0.20000
2.111,0,1.022,1560,0.400,20.000,20.422,20.000,0.0,1.0011,20.000,0.0018,1.0000,0,10.000,2,-0.01421,0.20000,0.79595,0.67188,1.00000,0.00066,-0.04762,0.00000,0.00501,0.20422,0.20000
2.113,0,1.005,1569,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0014,1.0000,0,10.000,2,0.02294,0.21000,0.79841,0.65488,1.00000,0.00064,0.05000,0.00000,0.00501,0.20495,0.20000
2.115,0,0.983,1541,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0010,1.0000,0,10.000,2,0.00512,0.20000,0.79897,0.65384,1.00000,0.00064,-0.04762,0.00000,0.00501,0.20433,0.20000
2.116,0,1.021,1573,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0037,0.9999,0,10.000,2,-0.01848,0.21000,0.79694,0.66414,1.00000,0.00065,0.05000,0.00000,0.00501,0.20504,0.20000
2.118,0,0.989,1556,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0019,1.0000,0,10.000,2,0.02208,0.20000,0.79931,0.65205,1.00000,0.00064,-0.04762,0.00000,0.00501,0.20441,0.20000
2.120,0,0.986,1534,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0015,1.0000,0,10.000,2,-0.01144,0.21000,0.79806,0.65757,1.00000,0.00064,0.05000,0.00000,0.00501,0.20511,0.20000
2.122,0,0.976,1495,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0023,1.0000,0,10.000,2,-0.01478,0.20000,0.79645,0.66972,1.00000,0.00065,-0.04762,0.00000,0.00501,0.20447,0.20000
2.124,0,0.994,1485,0.400,21.000,20.516,20.000,0.0,0.9080,20.000,0.0030,1.0000,0,10.000,2,-0.02479,0.21000,0.79372,0.68461,1.00000,0.00067,0.05000,0.00000,0.00501,0.20516,0.20000
2.127,0,0.994,1475,0.400,20.000,20.451,20.000,0.0,1.0011,20.000,-0.0003,1.0000,0,10.000,2,-0.00736,0.20000,0.79292,0.69201,1.00000,0.00067,-0.04762,0.00000,0.00501,0.20451,0.20000
2.128,0,1.021,1505,0.400,20.000,20.395,20.000,0.0,1.0011,20.000,0.0016,1.0000,0,10.000,2,-0.00674,0.20000,0.79219,0.69452,1.00000,0.00068,0.00000,0.00000,0.00501,0.20395,0.20000
2.130,0,0.990,1490,0.400,21.000,20.471,20.000,0.0,0.9080,20.000,0.0048,0.9972,0,10.000,2,0.02171,0.21000,0.79452,0.67788,1.00000,0.00066,0.05000,0.00000,0.00501,0.20471,0.20000
2.132,0,0.976,1453,0.400,20.000,20.412,20.000,0.0,1.0011,20.000,0.0014,1.0000,0,10.000,2,-0.01129,0.20000,0.79329,0.68817,1.00000,0.00067,-0.04762,0.00000,0.00501,0.20412,0.20000
2.133,0,1.013,1473,0.400,21.000,20.485,20.000,0.0,0.9080,20.000,0.0042,0.9975,0,10.000,2,-0.02418,0.21000,0.79063,0.70319,1.00000,0.00069,0.05000,0.00000,0.00501,0.20485,0.20000
2.135,0,1.012,1491,0.400,20.000,20.425,20.000,0.0,1.0011,20.000,0.0012,1.0000,0,10.000,2,0.01376,0.20000,0.79212,0.69614,1.00000,0.00068,-0.04762,0.00000,0.00501,0.20425,0.20000
2.137,0,0.995,1484,0.400,21.000,20.497,20.000,0.0,0.9080,20.000,-0.0004,1.0000,0,10.000,2,0.01290,0.21000,0.79351,0.68524,1.00000,0.00067,0.05000,0.00000,0.00501,0.20497,0.20000
2.139,0,1.023,1519,0.400,20.000,20.435,20.000,0.0,1.0011,20.000,0.0018,1.0000,0,10.000,2,-0.00536,0.20000,0.79292,0.69136,1.00000,0.00067,-0.04762,0.00000,0.00501,0.20435,0.20000
2.141,0,1.016,1543,0.400,21.000,20.505,20.000,0.0,0.9080,20.000,0.0016,1.0000,0,10.000,2,0.02358,0.21000,0.79545,0.67338,1.00000,0.00066,0.05000,0.00000,0.00501,0.20505,0.20000
2.143,0,1.009,1558,0.400,20.000,20.442,20.000,0.0,1.0011,20.000,0.0002,1.0000,0,10.000,2,0.01580,0.20000,0.79715,0.66520,1.00000,0.00065,-0.04762,0.00000,0.00501,0.20442,0.20000
2.145,0,1.020,1590,0.400,21.000,20.512,20.000,0.0,0.9080,20.000,0.0013,1.0000,0,10.000,2,0.01037,0.21000,0.79827,0.65635,1.00000,0.00064,0.05000,0.00000,0.00501,0.20512,0.20000
2.147,0,0.990,1574,0.400,20.000,20.448,20.000,0.0,1.0011,20.000,0.0029,1.0000,0,10.000,2,0.02053,0.20000,0.80048,0.64534,1.00000,0.00063,-0.04762,0.00000,0.00501,0.20448,0.20000
2.150,0,1.024,1611,0.400,20.000,20.392,20.000,0.0,1.0011,20.000,0.0021,1.0000,0,10.000,2,-0.01131,0.20000,0.79924,0.65069,1.00000,0.00064,0.00000,0.00000,0.00501,0.20392,0.20000
2.152,0,0.976,1573,0.400,21.000,20.468,20.000,0.0,0.9080,20.000,-0.0003,1.0000,0,10.000,2,0.02479,0.21000,0.80190,0.63321,1.00000,0.00062,0.05000,0.00000,0.00501,0.20468,0.20000
2.154,0,0.995,1564,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0045,0.9972,0,10.000,2,-0.02419,0.20000,0.79924,0.65133,1.00000,0.00064,-0.04762,0.00000,0.00501,0.20409,0.20000
2.156,0,1.009,1579,0.000,0.000,20.409,20.000,0.0,0.0000,20.000,0.0035,0.9983,0,10.000,2,-0.00572,0.00000,0.79862,0.00000,1.00000,0.00064,-1.00000,0.00000,0.00000,0.20409,0.20000
2.158,0,1.014,1601,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0063,0.9976,0,10.000,2,0.00959,0.21000,0.79966,0.64700,1.00000,0.00063,0.05000,0.00000,0.00501,0.20483,0.20000
2.160,0,0.991,1586,0.400,20.000,20.423,20.000,0.0,1.0011,20.000,0.0003,1.0000,0,10.000,2,0.01393,0.20000,0.80116,0.64042,1.00000,0.00062,-0.04762,0.00000,0.00501,0.20423,0.20000
2.162,0,0.998,1583,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0001,1.0000,0,10.000,2,-0.00937,0.21000,0.80014,0.64457,1.00000,0.00063,0.05000,0.00000,0.00501,0.20495,0.20000
2.163,0,1.007,1594,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0050,0.9993,0,10.000,2,-0.00252,0.20000,0.79986,0.64848,1.00000,0.00063,-0.04762,0.00000,0.00501,0.20433,0.20000
2.167,0,0.989,1575,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0019,1.0000,0,10.000,2,0.00759,0.21000,0.80068,0.64166,1.00000,0.00063,0.05000,0.00000,0.00501,0.20504,0.20000
2.169,0,0.990,1558,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0033,0.9975,0,10.000,2,-0.01255,0.20000,0.79931,0.65206,1.00000,0.00064,-0.04762,0.00000,0.00501,0.20441,0.20000
2.170,0,1.023,1595,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0002,1.0000,0,10.000,2,-0.01017,0.21000,0.79820,0.65673,1.00000,0.00064,0.05000,0.00000,0.00501,0.20511,0.20000
2.172,0,1.020,1627,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0013,1.0000,0,10.000,2,0.02375,0.20000,0.80075,0.64369,1.00000,0.00063,-0.04762,0.00000,0.00501,0.20447,0.20000
2.174,0,1.007,1639,0.400,20.000,20.391,20.000,0.0,1.0011,20.000,0.0027,1.0000,0,10.000,2,0.02006,0.20000,0.80290,0.62907,1.00000,0.00061,0.00000,0.00000,0.00501,0.20391,0.20000
2.177,0,1.018,1669,0.400,21.000,20.467,20.000,0.0,0.9080,20.000,-0.0005,1.0000,0,10.000,2,0.00738,0.21000,0.80370,0.62276,1.00000,0.00061,0.05000,0.00000,0.00501,0.20467,0.20000
2.179,0,1.009,1685,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0020,1.0000,0,10.000,2,0.01891,0.20000,0.80574,0.61348,1.00000,0.00060,-0.04762,0.00000,0.00501,0.20409,0.20000
2.181,0,0.982,1655,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0027,1.0000,0,10.000,2,0.00958,0.21000,0.80677,0.60592,1.00000,0.00059,0.05000,0.00000,0.00501,0.20483,0.20000
2.183,0,1.001,1657,0.400,20.000,20.422,20.000,0.0,1.0011,20.000,0.0033,1.0000,0,10.000,2,-0.01839,0.20000,0.80476,0.61951,1.00000,0.00060,-0.04762,0.00000,0.00501,0.20422,0.20000
2.185,0,1.000,1658,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0045,0.9999,0,10.000,2,0.00121,0.21000,0.80489,0.61694,1.00000,0.00060,0.05000,0.00000,0.00501,0.20495,0.20000
2.187,0,0.998,1654,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0002,1.0000,0,10.000,2,0.00060,0.20000,0.80495,0.61874,1.00000,0.00060,-0.04762,0.00000,0.00501,0.20433,0.20000
2.189,0,1.000,1655,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,0.0024,1.0000,0,10.000,2,-0.00241,0.21000,0.80469,0.61837,1.00000,0.00060,0.05000,0.00000,0.00501,0.20504,0.20000
2.191,0,0.985,1630,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,-0.0004,1.0000,0,10.000,2,0.00060,0.20000,0.80476,0.62014,1.00000,0.00060,-0.04762,0.00000,0.00501,0.20441,0.20000
2.193,0,0.985,1605,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0032,1.0000,0,10.000,2,-0.01571,0.21000,0.80304,0.62810,1.00000,0.00061,0.05000,0.00000,0.00501,0.20511,0.20000
2.196,0,1.010,1622,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0004,1.0000,0,10.000,2,-0.01473,0.20000,0.80143,0.63968,1.00000,0.00062,-0.04762,0.00000,0.00501,0.20447,0.20000
2.198,0,1.013,1645,0.400,20.000,20.391,20.000,0.0,1.0011,20.000,0.0033,0.9983,0,10.000,2,0.01121,0.20000,0.80264,0.63061,1.00000,0.00062,0.00000,0.00000,0.00501,0.20391,0.20000
2.200,0,1.023,1684,0.400,21.000,20.467,20.000,0.0,0.9080,20.000,0.0018,1.0000,0,10.000,2,0.01417,0.21000,0.80416,0.62010,1.00000,0.00061,0.05000,0.00000,0.00501,0.20467,0.20000
2.202,0,0.982,1653,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,-0.0008,1.0000,0,10.000,2,0.02309,0.20000,0.80664,0.60837,1.00000,0.00059,-0.04762,0.00000,0.00501,0.20409,0.20000
2.204,0,0.992,1639,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,0.0031,1.0000,0,10.000,2,-0.01841,0.21000,0.80463,0.61801,1.00000,0.00060,0.05000,0.00000,0.00501,0.20483,0.20000
2.205,0,1.016,1665,0.400,20.000,20.422,20.000,0.0,1.0011,20.000,0.0026,1.0000,0,10.000,2,-0.00907,0.20000,0.80364,0.62593,1.00000,0.00061,-0.04762,0.00000,0.00501,0.20422,0.20000
2.207,0,0.984,1638,0.400,21.000,20.494,20.000,0.0,0.9080,20.000,0.0008,1.0000,0,10.000,2,0.01709,0.21000,0.80548,0.61360,1.00000,0.00060,0.05000,0.00000,0.00501,0.20494,0.20000
2.209,0,0.996,1630,0.400,20.000,20.433,20.000,0.0,1.0011,20.000,0.0021,1.0000,0,10.000,2,-0.01741,0.20000,0.80357,0.62668,1.00000,0.00061,-0.04762,0.00000,0.00501,0.20433,0.20000
2.211,0,1.023,1669,0.400,21.000,20.504,20.000,0.0,0.9080,20.000,-0.0010,1.0000,0,10.000,2,-0.00428,0.21000,0.80310,0.62747,1.00000,0.00061,0.05000,0.00000,0.00501,0.20504,0.20000
